CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;MDEO-11;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;AATSC4s;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;MDEN-22;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;MATS2s;maxdO;ATSC3i;MATS1i;ATSC2s;AATSC1c;SpMin5_Bhi;SpMax1_Bhp;ATSC3s;SM1_Dzi;HBondDonorCount;SCH-6;GATS6i;XStericQuadrupole3D;AATS6i;WTPT-2;maxsssCH;SpMin6_Bhv;ndssC;GATS6s;AATSC4m;GATS2c;MATS3e;mindO;maxaaN;piPC9;AATS4i;nAtomLC;GATS7c;SpMax1_Bhv;SHBint2;SpMax3_Bhe;minHCsats;AATSC2s;maxHBint5;AATS5i;CrippenLogP;AATS0s;maxssCH2;SsssCH;MATS2i;minssCH2;SHssNH;BCUTp-1h;VC-5;GATS4c;fragC;piPC6;AATSC2i;SM1_DzZ;SssCH2;GATS4m;maxssNH;ATSC2e;piPC10;ATSC2i;Kier3;SpMin2_Bhe;minwHBa;pIC50 AVG
70655063;CC1=CC(=NO1)COC(=O)NCC2=CC=C(C=C2)C3=CC(=NN3)NC(=O)C4=CC=C(C=C4)OCCN5CCOCC5;1.523792621;4.098;1;2.303814498;2.582;2.702283409;0.363585578;-0.061057413;-0.610933433;1.011000862;-0.012501465;1.769307937;-0.086480243;0.076923077;0.03891;21.553;-0.473713888;24.65502908;35.86563179;-0.059175684;0.788353177;17.16315877;18.70247302;9;-0.047225342;1.770596321;157.4051151;3.391;789.6272161;0;0.337527671;7.9909483;27.5;0.746640551;1.092490565;2.014262716;-0.07517166;70.7197;1.077997539;0.024030612;0.597013619;0.087018916;12.71436787;-2.498388971;-0.106620577;14.39314756;-0.0079342;1.444791316;3.947694539;-15.35358937;2.390302628;3;0.621287918;0.861600198;60.16;165.0117214;2.054969711;0;1.602993593;2;1.1371818;-3.108417521;1.16365653;-0.110302488;11.94066121;4.20889528;7.40671073;162.4848112;6;0.984927653;3.951933425;14.90789111;3.858271047;0.548515907;0.109038997;6.655396127;164.6381246;2.40861;4.240106545;0.921351839;0;-0.005189518;0.037961315;1.000337882;9.692973379;0.041066607;0.969513675;385.12;6.359627933;-0.00789171;2.357142857;5.127821523;1.071218802;2.810880228;0.114435191;7.662298842;-1.041705704;10.54784514;1.857843969;-0.546645041;7.283996656
89665505;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(N=C(C=C5)OCC6(CC6)NC)SC4=N3;1.280538012;4.233;1;0;3.376;2.708186266;1.058007724;-0.071516569;-0.664572956;1.281867558;0.017207461;2.021330223;0.092721987;0;0.0396;23.988;-0.656238601;12.40891381;33.68817458;0.044068787;0.813201193;8.650918698;21.82989285;4;0.050616077;2.023060201;155.564929;3.985;741.7230951;0;0.274420094;13.66962114;26.25;1.123304788;1.154196413;2.023410912;-0.08385646;67.9146;1.217645938;0.029971065;0.679574511;0.170494164;12.40891381;-23.50448788;-0.138070167;18.2581701;-0.00923018;1.394228311;4.135151022;-11.02442871;2.009249161;3;0.767177112;0.997956317;57.53;158.9247395;2.057358452;0;1.560844371;1;1.184437447;3.979119358;0.89934549;-0.065794788;12.40891381;4.930848771;8.776947382;164.3021734;4;1.070128854;4.099972373;15.42793377;3.884844979;0.411557447;0.148440407;2.569135237;166.0115842;7.25434;3.557057818;1.150253585;0;-0.025930234;0.657450648;1.280538012;11.37353737;0.287637847;1.073937777;443.11;7.177842052;-0.042928584;2.375;2.957957818;0.936319765;3.351034743;1.686690038;9.267935225;-5.28021587;6.428571429;1.827940881;-0.382045666;7.283996656
73348266;C1C=CCOCC2=CC(=CC(=C2)NC3=NC=CC(=N3)C4=CC=CC(=C4)CO1)N;0.916005803;3.513;0;0;2.422;3.240196208;0;-0.020058163;-0.368514539;1.062498267;0.030179399;0;0.129549993;0;0.04954;16.846;-0.493479148;0;18.06599034;0.043472349;0.970488978;6.082804142;11.9831862;4;0.07923111;1.5;153.1011032;3.531;575.1966435;0;0.206466059;8.980785091;18.25;0.916081047;0.895105362;2.06720185;-0.095368226;39.9277;1.029165018;0.016795866;1.081683697;-0.026700553;0;-37.23883272;-0.060416669;-1.2892;-0.006953105;1.156354787;3.934093474;-5.808233333;1.247266714;2;0.234708048;0.935192596;9.2;160.5240461;2.079062579;0;1.293332173;0;0.805416309;4.375468318;1.122690589;-0.099853345;0;4.646064027;7.56874642;160.7948771;0;1.123407383;3.93619776;0;3.687617455;0;-0.01465;2.798952017;159.7933349;4.37327;3.183888889;0.540745317;0;0.065196244;0.468631479;0.424553256;10.06839843;0.021516574;0.987736169;205.06;6.333723579;0.102162895;1.071428571;2.064097524;0.870659525;3.240196208;-0.50555632;7.927904774;8.990334727;6.497500961;1.870461456;0.51451032;7.283996656
71658742;CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC=C(C=C4)NC(=O)NC5CC5;1.871531383;4.098;1;2.335320043;2.449;2.830115338;0.87705116;0.001763877;-0.503025753;0.956101235;0.019032097;2.133166394;0.012800949;0.083333333;0.05552;20.351;-0.567813614;24.5561838;26.97904863;0.066530021;0.804753373;5.089984321;21.88906431;4;0.055210744;2.257951962;158.2009046;3.744;541.7692626;0;0.272937766;4.217001318;23;0.943657587;0.817168366;2.013456149;-0.044774963;60.2467;1.1922909;0.026429539;0.553601852;0.129216377;12.68713461;13.7886612;-0.131102048;17.90644859;-0.007507847;1.289145498;3.941182912;-7.985295764;1.92301547;4;0.602559179;0.954593723;50.43;162.3078113;2.051871617;0.312768311;1.468832087;2;0.841312125;0.440750265;1.043273581;-0.122688234;11.86904919;4.217001318;7.440550299;161.3470337;4;1.129536;3.94711667;18.99334244;3.812059734;0.402644483;0.155708249;6.541318227;165.7365738;3.12928;3.912698413;1.048584223;0.312768311;-0.014665666;0.988882601;1.355944654;9.707136553;0.078334406;0.930473381;322.09;6.358978969;-0.023303065;1.5;6.155728358;0.962304344;2.894336517;0.877173388;7.741676118;-2.679852477;7.287419651;1.885663712;-0.204443955;7.283996656
152040861;C1C(C(SS1)CN2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N)O;0.849627797;3.54;0;0;2.001;0;1.5;0.016718652;-0.366882441;1.067009131;0.071401064;0;-0.085097817;0;0.04869;17.837;-0.459842194;0;27.21100629;0.001735308;0.922128635;5.664705139;15.52069304;2;0.001892439;1.040041912;150.1182696;4.159;491.4028945;0;0.157197876;13.5347474;19.75;0.865413044;0.848509874;2.039404619;-0.122978161;43.111;1.252817813;0.01791358;0.995512579;0.057897667;0;-45.69055783;0.058483068;4.671953816;-0.00692231;1.229009279;4.021498932;-12.62992657;1.298715309;2;0.656454205;1.007485123;19.95;156.22067;2.086549737;0.487046697;1.239106553;0;0.979996133;-4.672673069;0.911167527;-0.1276472;0;4.871969846;8.278184709;159.9466512;0;0.954549825;4.035440373;0;3.751909357;0.385464494;0.053090384;0;158.4724382;5.35187;3.72633045;1.15158576;0.3858869;-0.005186939;0.762297549;0;12.15802553;0.156065721;0.911972179;286.09;6.842533191;-0.009248284;2.464285714;1.91388331;0.966207749;0;-0.080573597;8.656761841;-0.813848986;4.859504132;1.816561804;0.431465746;7.283996656
152040862;C1C(C(SS1)CN2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N)O;0.849627797;3.54;0;0;2.001;0;1.5;0.016718652;-0.366882441;1.067009131;0.071401064;0;-0.085097817;0;0.04869;17.837;-0.459842194;0;27.21100629;0.001735308;0.922128635;5.664705139;15.52069304;2;0.001892439;1.040041912;150.1182696;4.159;491.4028945;0;0.157197876;13.5347474;19.75;0.865413044;0.848509874;2.039404619;-0.122978161;43.111;1.252817813;0.01791358;0.995512579;0.057897667;0;-45.69055783;0.058483068;4.671953816;-0.00692231;1.229009279;4.021498932;-12.62992657;1.298715309;2;0.656454205;1.007485123;20.04;156.22067;2.086549737;0.487046697;1.239106553;0;0.979996133;-4.672673069;0.911167527;-0.1276472;0;4.871969846;8.278184709;159.9466512;0;0.954549825;4.035440373;0;3.751909357;0.385464494;0.053090384;0;158.4724382;5.35187;3.72633045;1.15158576;0.3858869;-0.005186939;0.762297549;0;12.15802553;0.156065721;0.911972179;286.09;6.842533191;-0.009248284;2.464285714;1.91388331;0.966207749;0;-0.080573597;8.656761841;-0.813848986;4.859504132;1.816561804;0.431465746;7.283996656
152040863;C1C(C(SS1)CN2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N)O;0.849627797;3.54;0;0;2.001;0;1.5;0.016718652;-0.366882441;1.067009131;0.071401064;0;-0.085097817;0;0.04869;17.837;-0.459842194;0;27.21100629;0.001735308;0.922128635;5.664705139;15.52069304;2;0.001892439;1.040041912;150.1182696;4.159;491.4028945;0;0.157197876;13.5347474;19.75;0.865413044;0.848509874;2.039404619;-0.122978161;43.111;1.252817813;0.01791358;0.995512579;0.057897667;0;-45.69055783;0.058483068;4.671953816;-0.00692231;1.229009279;4.021498932;-12.62992657;1.298715309;2;0.656454205;1.007485123;20.08;156.22067;2.086549737;0.487046697;1.239106553;0;0.979996133;-4.672673069;0.911167527;-0.1276472;0;4.871969846;8.278184709;159.9466512;0;0.954549825;4.035440373;0;3.751909357;0.385464494;0.053090384;0;158.4724382;5.35187;3.72633045;1.15158576;0.3858869;-0.005186939;0.762297549;0;12.15802553;0.156065721;0.911972179;286.09;6.842533191;-0.009248284;2.464285714;1.91388331;0.966207749;0;-0.080573597;8.656761841;-0.813848986;4.859504132;1.816561804;0.431465746;7.283996656
118443595;CCCC(C)NC1=NC=C2C(=CN(C2=N1)C3CCC(CC3)O)C4=CC=C(C=C4)CN5CCCN(CC5)C;0.614977741;3.177;2;2.573196487;3.049;3.491341978;1.236157532;-0.001098314;-0.363532399;0.961401948;-0.00470906;2.220950589;0.034219153;0;0.0249;20.174;-0.455093978;0;22.21579672;-0.002347322;1.009297364;2.527846468;19.68795025;7;-0.004826317;1.5;158.3173923;3.409;641.7869331;0;0.207485675;9.724769493;24.5;1.081911043;0.946965373;2.044798095;-0.033674509;86.1886;1.236633576;0.021031746;0.980515052;0.084456283;0;-18.17177556;-0.254096967;6.531092821;-0.004276852;1.482522499;4.065751371;-3.668648072;1.524631699;2;0.436541002;1.1672658;28.39;159.9447194;2.067147488;0.357320538;1.734708558;0;0.859817133;1.12406579;1.24044308;-0.066769454;0;5.015273646;8.351058819;164.1681946;6;1.033993815;4.074492088;0;3.732584373;0.297841084;0.041076055;0.839995543;165.4080513;5.83158;2.484567901;1.236458823;0.527452972;0.108716091;0.851573766;0.258546504;11.27586361;0.113257818;0.954629099;349.07;6.905142494;0.158218514;1.107142857;12.7616658;0.953683024;3.491341978;0.264863984;8.741872126;25.15674377;7.3984;1.833470681;0.702441562;7.281918677
118489473;CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC(=C(C=C2)OC3=NC=NC4=C3C=NN4)F)C5CCCC5;1.57672511;3.259;0;0;1.701;2.686279578;1.230015282;0.093613268;-0.548853872;0.923373126;0.002122976;2.086930122;0.238722418;0;0.04477;18.453;-0.575923981;12.76761759;33.42659368;0.107217784;0.715661376;5.720785969;25.13407988;3;0.070587826;3.607910639;157.7045996;3.05;582.3200274;0;0.274341925;16.75346485;23.75;1.152470639;0.992838407;1.995577405;0.020371764;52.8033;1.254745403;0.02695;0.566500418;0.142600318;12.76761759;-69.46367108;-0.097073714;25.12554558;-0.008315968;1.38842831;3.871775826;4.67242781;2.501968249;3;0.542500272;1.163728234;32.33;160.9688928;2.053936588;0.262746432;1.547804613;1;1.0382901;8.620099642;0.77036363;-0.008270941;12.76761759;4.787429735;7.278987423;170.6839886;4;0.772150644;3.89707281;15.382762;3.865687675;0.377332215;0.216599531;2.791206344;165.3919043;7.57003;4.586133513;1.148652495;0.262746432;-0.049247936;1.033425687;0.934520033;10.48797666;0.281355547;0.865692626;331.11;6.482557697;-0.095725788;1.976190476;4.364156364;0.793638258;2.888835745;1.705431596;7.636505233;-11.10419145;6.357925493;1.748888765;-0.649006115;7.27572413
66598095;C1CC(CCC1NC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)C(F)(F)F)O;0.738229619;2.41;0;0;1.598;3.354327916;1.5;-0.097040537;-0.407706828;0.933953937;0.037287854;0;0.031947284;0;0.04217;13.006;-0.526145291;0;22.68462089;-0.224540086;0.622253936;2.521836912;13.01345619;1;-0.069669172;0.965489385;158.8731696;2.463;400.2980463;0;0.39624192;8.758950943;17.75;1.072498493;0.948084258;2.071537268;0.035938203;33.6394;1.008015472;0.023734568;0.630633224;0.402542677;0;-41.81625595;-0.034573283;112.8715311;-0.008320548;1.052129268;4.015087989;13.78340619;2.135242108;2;0.426346367;1.114278034;8.04;164.9139071;2.056202883;0.225258111;1.285229005;0;0.838354452;1.253052015;0.768244676;-0.030272197;0;4.562126795;8.044306034;168.5379933;4;0.599227014;4.028192939;0;3.756918996;0.454989381;1.29737392;2.76205507;168.5989119;4.24299;7.201237923;0.854934152;-0.010084133;0.17553617;0.752061515;0.287307492;10.43137981;0.087114248;0.908537025;198.08;6.684396861;0.506492256;1.821428571;3.213991333;0.952144632;3.354327916;4.240652045;8.424127444;44.06482629;4.775510204;1.802233537;-0.699636199;7.27572413
66571548;CC(C)(CO)N1C=C(C2=CN=C(N=C21)N)C(=O)C3=CC(=CN=C3)NC(=O)CC4=NC=C(C=C4)Cl;1.496836866;4.859;0;0;3.022;2.77206204;0.966993627;0.028543393;-0.603826553;0.971817698;0.025978314;1.821322373;0.076823638;0.35809271;0.06002;20.712;-0.546243909;25.87573018;31.38797308;-0.018307765;0.830076126;7.561735942;21.3084469;3;-0.01047052;1.62927809;155.7518342;3.805;578.2390627;0;0.204841505;16.71310234;23;1.24898654;1.102629133;2.00312924;-0.081788789;51.1172;1.13115676;0.031194969;0.753792763;0.024616236;13.41328576;-11.85758606;-0.176554395;4.218079906;-0.010234348;1.325562883;3.990140304;-18.01902965;2.227810568;3;0.430463791;1.352664871;12.74;158.2544787;2.029190915;0;1.448641333;2;1.149780303;3.6016663;0.802803156;-0.159972887;12.46244442;4.279058047;7.624588468;162.4565075;5;0.941511675;4.007316567;5.818871436;3.818943396;0.524360866;0.043041632;6.262831175;161.8915482;3.37527;5.24823446;0.116335816;0;0.066168489;-0.171118491;0.466912529;11.02573765;0.237279399;0.927324874;247.11;6.692529518;0.108074503;2.397058824;-0.054782676;0.770823972;2.77206204;0.39587996;7.968062477;10.59130126;6.478367347;1.810459855;-0.319843649;7.27572413
11244819;C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N;2.036784161;3.282;0;0;1.215;2.785897403;0;-0.065597581;-0.439631738;1.001813063;0.104464486;0;-0.025568603;0;0.08168;16.248;-0.738555426;12.07037556;17.33401072;0.068840964;0.887752431;2.551454579;14.78255614;0;0.064024058;1.240555663;149.0537892;3.703;379.7193502;0;0.273200825;4.066213058;16.5;0.984061134;1.414760803;2.088704847;-0.101724078;17.4647;1.044885903;0.023012153;0.760565524;0.118504864;12.07037556;-7.332871107;0.18641003;9.301709633;-0.009557212;1.169136027;4.062732807;-10.28147347;1.299382113;4;0.47325877;1.000766845;23.14;162.4282157;2.070405662;0;1.211990126;1;1.498742525;-0.830833985;0.552856522;-0.112698201;12.07037556;4.066213058;7.869257607;158.1584258;4;0.929025944;4.066724207;14.3880014;3.80654445;0;0.12742068;0;160.572338;5.22596;4.185400517;0;0;-0.042292908;0;0.967377331;10.89451414;0.076278084;1.084342921;191.06;6.610611923;-0.071372371;0.964285714;0;0.985705786;2.819370985;1.129072017;8.244942482;-5.210183096;4.716269135;1.83441299;-0.286916152;7.26760624
71575546;C1=CC(=CC(=C1)OC(F)(F)F)NC(=O)NC2=CC=C(C=C2)OC3=NC=NC4=C3C=NN4;1.775435639;3.154;0;0;1.596;2.432170023;0;-0.008474939;-0.896373152;0.815707798;0.009334379;0;0.115985524;0;0.05819;15.579;-0.74867359;12.12732623;34.24984474;0.165317348;0.738968808;8.681300622;18.46742776;0;0.048110242;3.052948197;163.1783244;2.695;507.3354904;0;0.523282747;11.96999074;21.5;1.003468098;0.874074295;1.992582297;-0.059381184;23.2885;1.192372626;0.022565789;0.630242793;0.522386677;12.12732623;-36.62810105;-0.111361904;132.8326088;-0.019071769;1.136523209;3.870353999;-17.7520697;2.932009651;3;0.386082763;0.886144861;33.06;165.5834307;2.046675594;0;1.35869455;1;1.025050002;4.146650023;0.54512727;-0.145311858;12.12732623;4.067582365;7.101498984;164.7205229;5;0.82020559;3.895107528;16.48702175;3.832456625;0;1.795035253;3.147296964;168.8738668;5.91005;8.81897096;0;0;0.385456374;0;1.12711546;9.007593425;0.029313588;0.896929073;226.12;6.283230068;1.19220012;2.607142857;0;0.860634919;2.565426049;7.151484;7.510073435;88.2228089;7.239150508;1.829354241;-0.644691608;7.26760624
118439816;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CN=CS3;1.428068368;3.531;0;0;2.64;2.982970677;0;0.117963929;-0.537619195;1.072652571;0.021758532;2.134587548;0.044073702;0.111111111;0.06875;17.089;-0.591268005;12.75172226;26.60067808;0.048518029;0.923364225;5.09556828;18.50302664;3;0.039550733;3.596095221;158.1490452;2.777;352.4111689;0;0.212858729;13.05808111;18.5;0.858266928;1.230452118;1.995143372;-0.013925594;63.9881;1.190064637;0.0228003;0.755399605;0.062632859;12.75172226;-62.73594689;-0.170780622;7.990688251;-0.009269296;1.131547237;3.826693672;-2.408692978;1.610865389;4;0.253436788;1.097571997;14.1;163.4338734;2.030023349;0.20429653;1.374252182;1;1.223376696;2.018069516;0.82523542;-0.052644023;12.75172226;4.57581861;6.139749845;170.193891;5;1.218320614;3.768465981;4.99531647;3.730900968;0.303136686;0.076833541;2.480799218;167.0196082;2.33688;3.760973937;1.090916054;-0.012570174;-0.005333235;0.557344382;1.00392297;10.49364822;0.030868822;0.995899889;144.09;5.539791875;-0.008390064;1.982142857;6.763263805;0.834927846;3.420636417;0.804561441;6.356866921;-0.872566653;7.335069444;1.712174096;-0.168470044;7.259637311
145967187;C=CC(=O)NC1CN2C(=C(C3=C(N=CN=C32)N)C4=CC=C(C=C4)OC5=CC=CC=C5)C1=C;0.889652401;3.89;0;0;2.187;2.933748457;1.040041912;-0.131612103;-0.503964035;1.207645448;0.034864594;0;-0.116084043;0;0.04375;18.595;-0.624819998;11.90735656;20.98962788;-0.165536943;0.871439977;5.608082763;15.38154512;1;-0.158487416;0.727928251;151.0425562;3.909;565.5007152;0;0.223891374;8.675996484;21.25;1.205272282;0.952871784;2.047322486;-0.034569739;43.29;1.200777617;0.024444444;0.826050992;0.086239161;11.90735656;-16.53789526;-0.084064655;8.376982714;-0.008841474;1.457674165;4.105000718;-4.332888335;1.472516299;2;0.680114559;1.225181482;15.21;157.0908717;2.075581398;0;1.543502159;2;1.017812657;-3.805005911;0.856908876;-0.129037893;11.90735656;4.474601383;8.569394569;156.591774;5;0.87675977;4.115831978;4.509667397;3.757483937;0.756859199;0.090075083;0;154.8663328;5.45263;4.156708595;0.509823269;-0.254141694;0.06357864;0.509823269;0.378729517;12.3732997;0.175419259;1.159947699;304.07;7.101070867;0.103847288;1.214285714;0.509823269;1.051291883;2.933748457;0.651294456;8.939024166;9.657797816;4.766252739;1.81796754;-0.246007402;7.259637311
71721525;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CC=C(C=C3)N4C=CN=C4;1.394075501;4.606;0;0;3.66;2.987457166;0.828751196;0.100184876;-0.573852919;1.041493924;0.005213284;2.130666789;0.036331741;0.111111111;0.05552;21.696;-0.582114853;13.05402088;27.05158433;0.036217803;0.929320302;5.100547032;21.9510373;3;0.034391037;3.096010292;157.5764763;3.55;513.8123633;0;0.212883772;13.03509562;22.75;0.973902193;1.309698898;2.04270089;-0.021699532;59.0926;1.203481068;0.025160494;0.748496872;0.069355369;13.05402088;-48.7163984;-0.22560746;9.05687978;-0.008197899;1.376269004;3.916572831;-3.884866711;1.92301547;4;0.318041382;1.04110947;19.53;163.8343333;2.047846831;0.170428242;1.45533786;1;1.352776079;1.256861338;0.871038286;-0.068890188;13.05402088;4.608445448;7.051828566;167.1666785;5;1.339245843;3.925435942;4.984859667;3.739441928;0.309965791;0.073039353;2.443348724;165.809096;3.57798;3.611525705;1.075692059;-0.067854956;0.025932154;0.397424902;0.983688406;10.4595977;0.055714022;0.964788215;247.09;6.244834154;0.039731622;1.5;6.463962327;0.974773323;3.43126942;0.853691845;7.179370491;4.926721097;8.258064516;1.817333099;-0.224871793;7.259637311
11268741;CCC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N;1.976527996;3.258;0;0;1.211;2.856850907;0;-0.031557611;-0.44241231;0.934711619;0.08923615;2.081740899;-0.037784253;0;0.07558;17.223;-0.738811984;12.27000472;17.35138578;0.065834586;0.87726375;2.554373003;14.79701277;1;0.066639477;1.240555663;150.195212;3.711;426.9281883;0;0.27319772;4.078486655;17.5;0.979204283;1.357024073;2.088780503;-0.073816081;27.8152;1.030283024;0.026;0.763009686;0.153555506;12.27000472;-4.640562384;0.164228578;12.89456939;-0.008507929;1.232360226;4.062735522;-7.948771345;1.299382113;4;0.454530031;1.019475994;27.44;163.3557879;2.061082226;0;1.426375569;1;1.377045769;-1.246393613;0.550467466;-0.079550368;12.27000472;4.078486655;7.88335138;157.2173139;4;1.171846747;4.066727105;13.84994437;3.817734861;0.361437808;0.151700816;0;161.2849835;5.78836;3.857142857;0.923147283;0;-0.00685511;0.923147283;0.91547186;10.84293624;0.076278084;1.034954519;205.06;6.662254277;-0.011200844;0.964285714;0.923147283;0.987661204;2.860619625;1.268676526;8.256835428;-0.952071763;5.201600492;1.873964876;-0.27575591;7.259637311
118489454;CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC(=C(C=C2)OC3=NC=NC4=C3C=NN4)F)C5=CC=CC=C5;1.6470343;3.859;0;0;2.156;2.647159995;1.230015282;0.094067488;-0.554980461;0.936220636;0.004082604;2.041637699;0.217053404;0;0.04326;19.891;-0.585002645;12.78405356;33.4544829;0.097994297;0.726181045;5.721386718;25.16134919;3;0.063343211;3.607910639;156.3291902;3.684;614.5192193;0;0.274349007;16.62256993;24.25;1.088330363;0.998152151;2.034640003;-0.036028297;37.759;1.351253041;0.027184829;0.595936102;0.106949886;12.78405356;-64.58310254;-0.079438567;17.20736578;-0.008809214;1.375830227;3.920184871;-7.245824556;2.501968249;3;0.561229011;1.141595416;30.72;159.4889659;2.055697162;0;1.523760189;1;1.002751125;7.580919743;0.79512384;-0.042826917;12.78405356;4.675670475;7.723228977;168.4828101;4;0.775611943;3.935537478;16.3298863;3.868098156;0.440518549;0.16545544;2.909958549;165.0805127;7.46833;4.954919962;0;0;-0.036003698;0;1.000806487;10.59716031;0.266921791;0.858433656;340.11;6.785393417;-0.073652078;1.976190476;0;0.834279714;2.810428716;1.520932078;8.040751381;-7.659816141;6.781866667;1.855595511;-0.673700618;7.251811973
77962460;CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3C4CCC(CC4NN3)OCCOCC5=CC(=CC=C5)C(F)(F)F;0.907806412;2.844;1;2.344968147;2.081;3.138630665;0.670555227;-0.041859459;-0.443393922;0.870817372;0.003279879;2.131892096;-0.031558039;0;0.04124;17.445;-0.359574178;12.9496369;31.90587402;-0.030200125;0.666639606;8.719875815;16.04384787;9;-0.013367883;1.650963624;161.3480372;2.231;832.2065;0;0.396278723;0;26.5;0.863220824;0.958710907;1.999404658;0.043654532;91.2435;1.019108079;0.029909297;0.565157623;0.343022044;12.9496369;-37.80796541;-0.09844796;117.7908951;-0.005407243;1.355683477;3.83634323;20.61207562;2.706760065;3;0.522165527;0.781426235;17.72;168.3689173;2.052610921;0.255159152;1.594940405;1;0.989158147;-1.217707051;1.306443038;-0.027454941;12.9496369;0;6.163709463;166.5926885;5;1.107382761;3.838713401;5.910178206;3.86156404;0.486894926;0.774940099;3.74464368;168.1544164;2.67939;5.273237179;1.035834785;0.329711715;0.190282954;0.105237426;0.907806412;10.23304434;0.172125644;0.87522672;376.11;5.814690077;0.421222931;2.464285714;7.3927011;0.989512733;3.313118861;2.929002367;6.379486742;64.02588547;8.781722551;1.876377681;-0.673243382;7.251811973
71611895;CCNC1(CC1)COC2=NC3=C(C=C2)N4C=C(N=C4S3)C5=CC=C(C=C5)NC(=O)NC6=NOC(=C6)C(C)(C)C;1.222189247;4.233;1;0;3.376;2.710821308;1.058007724;-0.062974033;-0.669262581;1.279131145;0.016730882;2.130850981;0.111566202;0;0.0384;24.487;-0.661634205;12.42279885;33.84597301;0.05573809;0.80997368;8.660071988;21.97821586;6;0.065972531;2.023060201;155.434371;3.985;772.45356;0;0.274424526;13.7097268;26.75;0.933897314;1.190646287;2.023426094;-0.078018854;72.2084;1.280302665;0.02935941;0.684401913;0.183617208;12.42279885;-12.38624691;-0.135029858;20.01207056;-0.008923501;1.397174808;4.135151955;-10.54650311;2.009249161;3;0.892177112;0.836690548;59.51;162.8665792;2.05582958;0;1.579591713;1;1.115080958;4.759867593;0.882435061;-0.066651053;12.42279885;4.941925447;8.778507927;164.0267548;4;1.102566144;4.09997404;15.40263742;3.885971539;0.343796412;0.15513233;2.562790939;163.8409887;7.64444;3.465326769;1.161503585;0;-0.070623506;0.668700648;1.222189247;11.37603723;0.287637847;1.091147918;454.11;7.178605074;-0.11562307;2.375;3.948005203;0.911696531;3.531590299;1.835927184;9.270321956;-14.91537602;6.81633218;1.827984117;-0.381425817;7.251811973
117849614;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=CN=C3;1.044575756;2.831;0;0;2.201;3.270698014;0;0.04578613;-0.417131107;1.050941071;-0.001847063;2.156935818;0.082579486;0;0.05643;14.619;-0.576203396;0;21.16108286;-0.006814376;1.005339499;2.522547656;18.6385352;2;-0.008897438;4.12392944;158.7703434;2.738;301.9885823;0;0.207211816;17.61756236;16.75;1.093907831;1.158615592;2.065170566;-0.021115151;44.0409;1.196396644;0.019403595;0.935240139;0.073624324;0;-29.07043045;-0.251120817;5.356807211;-0.007870398;1.051640463;3.861445563;-2.118490751;1.524631699;3;0.253436788;1.26989283;11.22;162.7225676;2.046008821;0.302975219;1.318733496;0;0.961271864;2.844791058;0.867557704;-0.051751024;0;4.670408636;7.053045391;169.0366228;5;1.033350194;3.877675351;0;3.653643478;0.298918687;0.056387444;2.453570175;168.7746314;3.91468;3.155228758;1.125194432;0.130920689;-0.057880327;0.824239339;0.611596671;10.565668;0.03477133;1.05302946;129.07;6.059269213;-0.088071368;1.107142857;6.581159763;0.920867664;3.529308233;0.452016;7.277595908;-8.366779938;6;1.7477012;0.624476358;7.251811973
